Date,Revenue,NetIncome,Assets,Equity,Cash,EPS,SharesOutstanding,TotalDebt,Ticker
2021-12-31,12733100000.0,1129900000.0,21206400000.0,7253100000.0,359900000.0,3.91,289100000.0,8349700000.0,ECL
2022-03-31,3266700000.0,174700000.0,21067200000.0,7105100000.0,99400000.0,0.6,288100000.0,8269700000.0,ECL
2022-06-30,3580600000.0,312700000.0,21163600000.0,7118400000.0,124900000.0,1.08,286600000.0,8170300000.0,ECL
2022-09-30,3669300000.0,352000000.0,21037000000.0,7089900000.0,112900000.0,1.21,286300000.0,8029300000.0,ECL
2022-12-31,14187800000.0,1091700000.0,21464300000.0,7258600000.0,598600000.0,3.81,286600000.0,8576700000.0,ECL
2023-03-31,3571600000.0,238100000.0,21251500000.0,7365000000.0,419400000.0,0.82,285900000.0,8630600000.0,ECL
2023-06-30,3852100000.0,334700000.0,21456200000.0,7580500000.0,554200000.0,1.15,286300000.0,8616100000.0,ECL
2023-09-30,3958100000.0,409400000.0,21858100000.0,7822500000.0,1001300000.0,1.41,286900000.0,8612800000.0,ECL
2023-12-31,15320200000.0,1372300000.0,21846600000.0,8072200000.0,919500000.0,4.79,286500000.0,8180000000.0,ECL
2024-03-31,3751900000.0,416600000.0,21298500000.0,8225600000.0,479900000.0,1.43,287800000.0,7531000000.0,ECL
2024-06-30,3985800000.0,495000000.0,21461800000.0,8307900000.0,384000000.0,1.71,287000000.0,7541200000.0,ECL
2024-09-30,3998500000.0,740800000.0,22101600000.0,8575500000.0,1261100000.0,2.58,286000000.0,7612500000.0,ECL
2024-12-31,15741400000.0,2131900000.0,22387800000.0,8757300000.0,1256800000.0,7.37,286600000.0,7561300000.0,ECL
2025-03-31,3695000000.0,406500000.0,22366400000.0,8903700000.0,1162600000.0,1.41,285300000.0,1181000000.0,ECL
2025-06-30,4025200000.0,528500000.0,23736000000.0,9350600000.0,1920900000.0,1.84,285400000.0,8207900000.0,ECL
2025-09-30,4165000000.0,589700000.0,23897600000.0,9719000000.0,1955800000.0,2.05,285400000.0,8064100000.0,ECL
2025-12-31,16081200000.0,2093300000.0,24696300000.0,9770800000.0,646200000.0,7.28,285200000.0,8125300000.0,ECL
2021-03-31,3694000000.0,677000000.0,36171000000.0,20762000000.0,3388000000.0,1.16,583000000.0,4890000000.0,EOG
2021-06-30,4139000000.0,907000000.0,36885000000.0,20881000000.0,3880000000.0,1.55,584000000.0,4890000000.0,EOG
2021-09-30,4765000000.0,1095000000.0,37172000000.0,21765000000.0,4293000000.0,1.88,584000000.0,4890000000.0,EOG
2021-12-31,18642000000.0,4664000000.0,38236000000.0,22180000000.0,5209000000.0,7.99,584000000.0,4927000000.0,EOG
2022-03-31,3983000000.0,390000000.0,38097000000.0,21540000000.0,4009000000.0,0.67,586000000.0,4890000000.0,EOG
2022-06-30,7407000000.0,2238000000.0,38139000000.0,22312000000.0,3073000000.0,3.81,588000000.0,4890000000.0,EOG
2022-09-30,7593000000.0,2854000000.0,40487000000.0,23849000000.0,5272000000.0,4.86,587000000.0,3802000000.0,EOG
2022-12-31,25702000000.0,7759000000.0,41371000000.0,24779000000.0,5972000000.0,13.22,587000000.0,4923000000.0,EOG
2023-03-15,,,,,,,,1250000000.0,EOG
2023-03-31,6044000000.0,2023000000.0,41025000000.0,25447000000.0,5018000000.0,3.45,587000000.0,3640000000.0,EOG
2023-06-30,5573000000.0,1553000000.0,41487000000.0,26257000000.0,4764000000.0,2.66,584000000.0,3640000000.0,EOG
2023-09-30,6212000000.0,2030000000.0,43647000000.0,27758000000.0,5326000000.0,3.48,583000000.0,3640000000.0,EOG
2023-12-31,24186000000.0,7594000000.0,43857000000.0,28090000000.0,5278000000.0,13.0,584000000.0,3674000000.0,EOG
2024-03-31,6123000000.0,1789000000.0,44796000000.0,28636000000.0,5292000000.0,3.1,577000000.0,3640000000.0,EOG
2024-06-30,6025000000.0,1690000000.0,45224000000.0,29159000000.0,5431000000.0,2.95,572000000.0,3640000000.0,EOG
2024-09-30,5965000000.0,1673000000.0,46151000000.0,29574000000.0,6122000000.0,2.95,568000000.0,3640000000.0,EOG
2024-12-31,23698000000.0,6403000000.0,47186000000.0,29351000000.0,7092000000.0,11.25,569000000.0,4672000000.0,EOG
2025-03-31,5669000000.0,1463000000.0,46982000000.0,29516000000.0,6599000000.0,2.65,553000000.0,4640000000.0,EOG
2025-06-30,5478000000.0,1345000000.0,46284000000.0,29238000000.0,5216000000.0,2.46,546000000.0,4140000000.0,EOG
2025-09-30,5847000000.0,1471000000.0,52199000000.0,30285000000.0,3530000000.0,2.7,544000000.0,7640000000.0,EOG
2025-12-31,22632000000.0,4980000000.0,51799000000.0,29833000000.0,3396000000.0,9.12,546000000.0,7917000000.0,EOG
2021-03-31,1596064000.0,156074000.0,27316990000.0,10576675000.0,1752990000.0,1.74,89842000.0,1459324000.0,EQIX
2021-06-30,1657919000.0,68487000.0,27930362000.0,10646472000.0,1799727000.0,0.76,90104000.0,801165000.0,EQIX
2021-09-30,1675176000.0,152026000.0,27774131000.0,10568573000.0,1379100000.0,1.68,90467000.0,775600000.0,EQIX
2021-12-31,6635537000.0,499728000.0,27918698000.0,10883000000.0,1549000000.0,5.53,90409000.0,2137509000.0,EQIX
2022-03-31,1734447000.0,147693000.0,28023233000.0,10942810000.0,1695305000.0,1.62,91162000.0,2324050000.0,EQIX
2022-06-30,1817154000.0,216242000.0,29038214000.0,10629594000.0,1891311000.0,2.37,91262000.0,2273698000.0,EQIX
2022-09-30,1840659000.0,211739000.0,29325866000.0,11154093000.0,2500816000.0,2.3,92135000.0,2182082000.0,EQIX
2022-12-31,7263105000.0,704577000.0,30310742000.0,11506000000.0,1908000000.0,7.67,91828000.0,2295110000.0,EQIX
2023-03-31,1998209000.0,258730000.0,31274198000.0,12029000000.0,2643000000.0,2.77,93340000.0,2416024000.0,EQIX
2023-06-30,2018408000.0,207013000.0,31566945000.0,12025000000.0,2342000000.0,2.21,93857000.0,2439267000.0,EQIX
2023-09-30,2061030000.0,275760000.0,31684602000.0,11887000000.0,2357000000.0,2.93,94168000.0,2388102000.0,EQIX
2023-12-31,8188136000.0,968980000.0,32651000000.0,12489000000.0,2096000000.0,10.31,94009000.0,2261000000.0,EQIX
2024-03-31,2127000000.0,231000000.0,31937000000.0,12299000000.0,1527000000.0,2.43,95156000.0,2388000000.0,EQIX
2024-06-30,2159000000.0,301000000.0,32854000000.0,12278000000.0,1993000000.0,3.16,95166000.0,2361000000.0,EQIX
2024-09-30,2201000000.0,297000000.0,35438000000.0,13587000000.0,2776000000.0,3.1,95731000.0,2597000000.0,EQIX
2024-12-31,8748000000.0,814000000.0,35085000000.0,13528000000.0,3081000000.0,8.5,95827000.0,2275000000.0,EQIX
2025-03-31,2225000000.0,343000000.0,36079000000.0,13888000000.0,2950000000.0,3.5,97887000.0,2557000000.0,EQIX
2025-06-30,2256000000.0,368000000.0,38849000000.0,14082000000.0,3660000000.0,3.75,98050000.0,2591000000.0,EQIX
2025-09-30,2316000000.0,374000000.0,38060000000.0,14157000000.0,2077000000.0,3.81,98174000.0,2454000000.0,EQIX
2025-12-31,9217000000.0,1348000000.0,40141000000.0,14156000000.0,1727000000.0,13.76,98123000.0,19230000000.0,EQIX
2021-03-31,4692000000.0,459000000.0,34080000000.0,15037000000.0,354000000.0,1.14,400900000.0,9694000000.0,ETN
2021-06-30,5215000000.0,506000000.0,36804000000.0,15450000000.0,279000000.0,1.26,401400000.0,8729000000.0,ETN
2021-09-30,4923000000.0,630000000.0,34128000000.0,16014000000.0,271000000.0,1.57,401900000.0,8636000000.0,ETN
2021-12-31,19628000000.0,2146000000.0,34027000000.0,16451000000.0,297000000.0,5.34,401600000.0,53000000.0,ETN
2022-03-31,4843000000.0,533000000.0,35208000000.0,16656000000.0,237000000.0,1.33,401800000.0,8491000000.0,ETN
2022-06-30,5212000000.0,601000000.0,35153000000.0,16416000000.0,364000000.0,1.5,400700000.0,8307000000.0,ETN
2022-09-30,5313000000.0,608000000.0,34364000000.0,16103000000.0,231000000.0,1.52,400300000.0,8105000000.0,ETN
2022-12-31,20752000000.0,2465000000.0,35014000000.0,17075000000.0,294000000.0,6.14,400800000.0,38000000.0,ETN
2023-03-31,5483000000.0,639000000.0,35517000000.0,17485000000.0,235000000.0,1.59,400500000.0,8709000000.0,ETN
2023-06-30,5866000000.0,745000000.0,36772000000.0,17988000000.0,353000000.0,1.86,400700000.0,9206000000.0,ETN
2023-09-30,5880000000.0,892000000.0,37289000000.0,18420000000.0,348000000.0,2.22,401600000.0,9125000000.0,ETN
2023-12-31,23196000000.0,3223000000.0,38432000000.0,19069000000.0,488000000.0,8.02,401100000.0,48000000.0,ETN
2024-03-31,5943000000.0,822000000.0,38535000000.0,19326000000.0,473000000.0,2.04,401900000.0,9186000000.0,ETN
2024-06-30,6350000000.0,994000000.0,39381000000.0,19254000000.0,540000000.0,2.48,401000000.0,9833000000.0,ETN
2024-09-30,6345000000.0,1011000000.0,39236000000.0,19162000000.0,473000000.0,2.53,398900000.0,9392000000.0,ETN
2024-12-31,24878000000.0,3798000000.0,38381000000.0,18488000000.0,555000000.0,9.5,399400000.0,37000000.0,ETN
2025-03-31,6377000000.0,965000000.0,39206000000.0,18547000000.0,1777000000.0,2.45,393600000.0,9275000000.0,ETN
2025-06-30,7028000000.0,982000000.0,40507000000.0,18647000000.0,398000000.0,2.51,391400000.0,9885000000.0,ETN
2025-09-30,6988000000.0,1010000000.0,40650000000.0,18843000000.0,328000000.0,2.59,390100000.0,9892000000.0,ETN
2025-12-31,27448000000.0,4090000000.0,41251000000.0,19425000000.0,622000000.0,10.45,391200000.0,32000000.0,ETN
2021-03-31,9890000000.0,-289000000.0,130000000000.0,34313000000.0,1908000000.0,0.53,978000000.0,38529000000.0,EXC
2021-06-30,7915000000.0,401000000.0,129396000000.0,34500000000.0,1578000000.0,0.33,979000000.0,38710000000.0,EXC
2021-09-30,8910000000.0,1203000000.0,132621000000.0,34259000000.0,2957000000.0,0.47,980000000.0,38644000000.0,EXC
2021-12-31,36347000000.0,1706000000.0,133013000000.0,34795000000.0,672000000.0,1.65,980000000.0,34676000000.0,EXC
2022-03-31,5327000000.0,597000000.0,92698000000.0,23491000000.0,2476000000.0,0.49,981000000.0,35019000000.0,EXC
2022-06-30,4239000000.0,465000000.0,92295000000.0,23656000000.0,816000000.0,0.47,982000000.0,35789000000.0,EXC
2022-09-30,4845000000.0,676000000.0,93455000000.0,24582000000.0,446000000.0,0.68,989000000.0,35385000000.0,EXC
2022-12-31,19078000000.0,2170000000.0,95349000000.0,24744000000.0,407000000.0,2.08,987000000.0,38581000000.0,EXC
2023-03-31,5563000000.0,669000000.0,96925000000.0,25066000000.0,522000000.0,0.67,996000000.0,38944000000.0,EXC
2023-06-30,4818000000.0,343000000.0,98080000000.0,25079000000.0,399000000.0,0.34,996000000.0,39500000000.0,EXC
2023-09-30,5980000000.0,700000000.0,99259000000.0,25470000000.0,300000000.0,0.7,997000000.0,39453000000.0,EXC
2023-12-31,21727000000.0,2328000000.0,101856000000.0,25755000000.0,445000000.0,2.34,997000000.0,42292000000.0,EXC
2024-03-31,6043000000.0,658000000.0,103211000000.0,26061000000.0,720000000.0,0.66,1001000000.0,42454000000.0,EXC
2024-06-30,5361000000.0,448000000.0,105113000000.0,26152000000.0,934000000.0,0.45,1001000000.0,43176000000.0,EXC
2024-09-30,6154000000.0,707000000.0,106070000000.0,26622000000.0,616000000.0,0.7,1004000000.0,43831000000.0,EXC
2024-12-31,23028000000.0,2460000000.0,107784000000.0,26921000000.0,357000000.0,2.45,1003000000.0,45731000000.0,EXC
2025-03-31,6714000000.0,908000000.0,109484000000.0,27607000000.0,1004000000.0,0.9,1009000000.0,45483000000.0,EXC
2025-06-30,5427000000.0,391000000.0,111147000000.0,27620000000.0,724000000.0,0.39,1012000000.0,45701000000.0,EXC
2025-09-30,6705000000.0,875000000.0,113539000000.0,28113000000.0,1533000000.0,0.86,1013000000.0,48451000000.0,EXC
2025-12-31,24258000000.0,2768000000.0,116570000000.0,28798000000.0,626000000.0,2.74,1012000000.0,50703000000.0,EXC
2021-03-31,4850000000.0,718000000.0,43643000000.0,19573000000.0,4835000000.0,0.48,1477000000.0,9809000000.0,FCX
2021-06-30,5748000000.0,1083000000.0,45436000000.0,20935000000.0,6569000000.0,0.73,1483000000.0,9695000000.0,FCX
2021-09-30,6083000000.0,1399000000.0,46917000000.0,22531000000.0,7919000000.0,0.94,1484000000.0,9665000000.0,FCX
2021-12-31,22845000000.0,4306000000.0,48022000000.0,23019000000.0,8314000000.0,2.93,1482000000.0,9822000000.0,FCX
2022-03-31,6603000000.0,1527000000.0,48832000000.0,24042000000.0,8588000000.0,1.04,1469000000.0,9621000000.0,FCX
2022-06-30,5416000000.0,840000000.0,50113000000.0,24047000000.0,9745000000.0,0.57,1457000000.0,11092000000.0,FCX
2022-09-30,5003000000.0,404000000.0,49927000000.0,24181000000.0,8824000000.0,0.28,1439000000.0,10690000000.0,FCX
2022-12-31,22780000000.0,3468000000.0,51093000000.0,24871000000.0,8390000000.0,2.4,1451000000.0,11620000000.0,FCX
2023-03-31,5389000000.0,663000000.0,50909000000.0,25648000000.0,7104000000.0,0.46,1443000000.0,9635000000.0,FCX
2023-06-30,5737000000.0,343000000.0,50907000000.0,26027000000.0,6936000000.0,0.23,1442000000.0,9495000000.0,FCX
2023-09-30,5824000000.0,454000000.0,51648000000.0,26677000000.0,6539000000.0,0.31,1443000000.0,9405000000.0,FCX
2023-12-31,22855000000.0,1848000000.0,52506000000.0,27310000000.0,6063000000.0,1.28,1443000000.0,10188000000.0,FCX
2024-03-31,6321000000.0,473000000.0,54198000000.0,28105000000.0,6340000000.0,0.32,1444000000.0,9425000000.0,FCX
2024-06-30,6624000000.0,616000000.0,54635000000.0,28686000000.0,6402000000.0,0.42,1445000000.0,9426000000.0,FCX
2024-09-30,6790000000.0,526000000.0,55400000000.0,28866000000.0,6216000000.0,0.36,1444000000.0,9679000000.0,FCX
2024-12-31,25455000000.0,1889000000.0,54848000000.0,17581000000.0,3923000000.0,1.31,1445000000.0,8989000000.0,FCX
2025-03-31,5728000000.0,352000000.0,56022000000.0,29214000000.0,4385000000.0,0.24,1444000000.0,9404000000.0,FCX
2025-06-30,7582000000.0,772000000.0,56492000000.0,29996000000.0,4490000000.0,0.53,1443000000.0,8913000000.0,FCX
2025-09-30,6972000000.0,674000000.0,56828000000.0,18685000000.0,4318000000.0,0.46,1443000000.0,8915000000.0,FCX
2025-12-31,25915000000.0,2204000000.0,58167000000.0,18899000000.0,3824000000.0,1.53,1443000000.0,9879000000.0,FCX
2021-03-31,17118000000.0,-2874000000.0,245164000000.0,33585000000.0,31783000000.0,0.02,1101000000.0,71358000000.0,GE
2021-06-30,18279000000.0,-1188000000.0,237559000000.0,33487000000.0,22460000000.0,-0.57,1097000000.0,63524000000.0,GE
2021-09-30,18429000000.0,1205000000.0,237133000000.0,37477000000.0,24955000000.0,0.54,1105000000.0,62888000000.0,GE
2021-12-31,74196000000.0,-6757000000.0,198874000000.0,33346000000.0,15770000000.0,-4.62,1098000000.0,35185000000.0,GE
2022-03-31,17040000000.0,-1094000000.0,191961000000.0,32909000000.0,12842000000.0,-1.16,1100000000.0,33634000000.0,GE
2022-06-30,18646000000.0,-857000000.0,185540000000.0,31728000000.0,13190000000.0,-1.09,1099000000.0,32518000000.0,GE
2022-09-30,19084000000.0,-238000000.0,180877000000.0,30938000000.0,12596000000.0,-0.29,1095000000.0,30406000000.0,GE
2022-12-31,76555000000.0,-64000000.0,188851000000.0,34930000000.0,15810000000.0,0.97,1101000000.0,24059000000.0,GE
2023-03-31,14486000000.0,7360000000.0,164472000000.0,32823000000.0,12001000000.0,6.02,1097000000.0,22421000000.0,GE
2023-06-30,16699000000.0,-23000000.0,163006000000.0,32393000000.0,12766000000.0,1.1,1098000000.0,21782000000.0,GE
2023-09-30,17346000000.0,258000000.0,156662000000.0,29860000000.0,13127000000.0,0.2,1099000000.0,20822000000.0,GE
2023-12-31,67954000000.0,9186000000.0,173300000000.0,28605000000.0,15204000000.0,8.41,1099000000.0,20525000000.0,GE
2024-03-31,16053000000.0,1537000000.0,163942000000.0,31128000000.0,18447000000.0,1.59,1103000000.0,20525000000.0,GE
2024-06-30,9094000000.0,1266000000.0,123190000000.0,18843000000.0,12107000000.0,1.21,1100000000.0,19673000000.0,GE
2024-09-30,9842000000.0,1852000000.0,126698000000.0,19102000000.0,13724000000.0,1.57,1093000000.0,19921000000.0,GE
2024-12-31,38702000000.0,6556000000.0,123140000000.0,19342000000.0,13619000000.0,6.15,1094000000.0,19273000000.0,GE
2025-03-31,9935000000.0,1978000000.0,124123000000.0,19251000000.0,12405000000.0,1.84,1078000000.0,19571000000.0,GE
2025-06-30,11023000000.0,2028000000.0,125256000000.0,19135000000.0,10861000000.0,1.89,1071000000.0,18887000000.0,GE
2025-09-30,12181000000.0,2157000000.0,128243000000.0,18812000000.0,12501000000.0,2.06,1065000000.0,20838000000.0,GE
2025-12-31,45855000000.0,8704000000.0,130169000000.0,18677000000.0,12392000000.0,8.11,1068000000.0,20494000000.0,GE
2021-12-31,,,,13729000000.0,1800000000.0,,,,GEV
2022-12-31,29654000000.0,-2722000000.0,,11607000000.0,2067000000.0,-10.0,274000000.0,,GEV
2023-03-31,6822000000.0,-346000000.0,,10412000000.0,2073000000.0,,,,GEV
2023-06-30,8119000000.0,-149000000.0,,10802000000.0,1620000000.0,-0.55,274000000.0,,GEV
2023-09-30,8253000000.0,-185000000.0,,10454000000.0,1486000000.0,-0.62,274000000.0,,GEV
2023-12-31,33239000000.0,-474000000.0,46121000000.0,8380000000.0,1551000000.0,-1.6,274000000.0,338000000.0,GEV
2024-03-31,7260000000.0,-106000000.0,47872000000.0,9980000000.0,3255000000.0,-0.47,274000000.0,299000000.0,GEV
2024-04-01,,,,,,,274000000.0,,GEV
2024-04-02,,,,,4200000000.0,,274085523.0,,GEV
2024-06-30,8204000000.0,1280000000.0,48052000000.0,10049000000.0,5779000000.0,4.65,278000000.0,286000000.0,GEV
2024-09-30,8913000000.0,-99000000.0,50853000000.0,10517000000.0,7395000000.0,-0.35,275000000.0,290000000.0,GEV
2024-12-31,34935000000.0,1559000000.0,51485000000.0,9546000000.0,8205000000.0,5.58,278000000.0,284000000.0,GEV
2025-03-31,8032000000.0,264000000.0,51559000000.0,9672000000.0,8107000000.0,0.91,279000000.0,267000000.0,GEV
2025-06-30,9111000000.0,492000000.0,53078000000.0,9947000000.0,7892000000.0,1.86,276000000.0,275000000.0,GEV
2025-09-30,9969000000.0,453000000.0,54398000000.0,8646000000.0,7945000000.0,1.64,275000000.0,279000000.0,GEV
2025-12-31,38068000000.0,4879000000.0,63016000000.0,11178000000.0,8848000000.0,17.69,276000000.0,302000000.0,GEV
2021-03-31,6423000000.0,1722000000.0,67492000000.0,18964000000.0,4065000000.0,1.37,1262000000.0,32425000000.0,GILD
2021-06-30,6217000000.0,1517000000.0,67984000000.0,19710000000.0,4893000000.0,1.21,1260000000.0,32436000000.0,GILD
2021-09-30,7421000000.0,2586000000.0,67098000000.0,21471000000.0,4362000000.0,2.05,1262000000.0,30197000000.0,GILD
2021-12-31,27305000000.0,6201000000.0,67952000000.0,21064000000.0,5338000000.0,4.93,1262000000.0,28211000000.0,GILD
2022-03-31,6590000000.0,12000000.0,63080000000.0,19915000000.0,4296000000.0,0.02,1262000000.0,27233000000.0,GILD
2022-06-30,6260000000.0,1135000000.0,62870000000.0,20215000000.0,4739000000.0,0.91,1260000000.0,27237000000.0,GILD
2022-09-30,7042000000.0,1786000000.0,62557000000.0,21057000000.0,4699000000.0,1.42,1261000000.0,27493000000.0,GILD
2022-12-31,27281000000.0,4566000000.0,63171000000.0,21209000000.0,5412000000.0,3.64,1262000000.0,27502000000.0,GILD
2023-03-31,6352000000.0,985000000.0,61876000000.0,20939000000.0,4936000000.0,0.8,1261000000.0,27521000000.0,GILD
2023-06-30,6599000000.0,1039000000.0,62337000000.0,21094000000.0,5704000000.0,0.83,1258000000.0,29283000000.0,GILD
2023-09-30,7051000000.0,2172000000.0,62373000000.0,22242000000.0,5705000000.0,1.73,1257000000.0,26775000000.0,GILD
2023-12-31,27116000000.0,5613000000.0,62125000000.0,22749000000.0,6085000000.0,4.5,1258000000.0,26785000000.0,GILD
2024-03-31,6686000000.0,-4170000000.0,56292000000.0,17455000000.0,4718000000.0,-3.34,1247000000.0,28860000000.0,GILD
2024-06-30,6954000000.0,1614000000.0,53579000000.0,18197000000.0,2772000000.0,1.29,1251000000.0,25159000000.0,GILD
2024-09-30,7545000000.0,1253000000.0,54525000000.0,18390000000.0,5037000000.0,1.0,1254000000.0,25061000000.0,GILD
2024-12-31,28754000000.0,480000000.0,58995000000.0,19330000000.0,9991000000.0,0.38,1255000000.0,28525000000.0,GILD
2025-03-31,6667000000.0,1315000000.0,56434000000.0,19078000000.0,7926000000.0,1.04,1259000000.0,27758000000.0,GILD
2025-06-30,7082000000.0,1960000000.0,55721000000.0,19590000000.0,5144000000.0,1.56,1255000000.0,27752000000.0,GILD
2025-09-30,7769000000.0,3052000000.0,58533000000.0,21540000000.0,7330000000.0,2.43,1254000000.0,27747000000.0,GILD
2025-12-31,29443000000.0,8510000000.0,59023000000.0,22703000000.0,7564000000.0,6.78,1255000000.0,27744000000.0,GILD
2021-03-31,55314000000.0,17930000000.0,327095000000.0,230013000000.0,26622000000.0,26.29,671094000.0,1232000000.0,GOOGL
2021-06-30,61880000000.0,18525000000.0,335387000000.0,237565000000.0,23630000000.0,1.36,667637000.0,1725000000.0,GOOGL
2021-09-30,65118000000.0,18936000000.0,347403000000.0,244567000000.0,23719000000.0,1.4,664682000.0,1945000000.0,GOOGL
2021-12-31,257637000000.0,76033000000.0,359268000000.0,251635000000.0,20945000000.0,5.61,13242000000.0,2199000000.0,GOOGL
2022-03-31,68011000000.0,16436000000.0,357096000000.0,254004000000.0,20886000000.0,1.23,658763000.0,2306000000.0,GOOGL
2022-06-30,69685000000.0,16002000000.0,355185000000.0,255419000000.0,17936000000.0,1.21,13078000000.0,2048000000.0,GOOGL
