Date,Revenue,NetIncome,OperatingIncome,GrossProfit,Assets,Equity,CurrentAssets,CurrentLiabilities,Cash,OperatingCashFlow,EPS,SharesOutstanding,Ticker
2025-12-31,13702000000.0,1837000000.0,1789000000.0,,110878000000.0,31594000000.0,34837000000.0,21894000000.0,29000000.0,4565000000.0,2.75,652731668.0,SRE
2021-03-31,43939000000.0,7550000000.0,7661000000.0,,546985000000.0,183079000000.0,62754000000.0,76608000000.0,11342000000.0,9927000000.0,1.02,7161000000.0,T
2021-06-30,35740000000.0,1570000000.0,7572000000.0,,544710000000.0,179846000000.0,62869000000.0,82126000000.0,11869000000.0,20837000000.0,0.22,7165000000.0,T
2021-09-30,127906000000.0,15038000000.0,18039000000.0,,547107000000.0,181303000000.0,57230000000.0,81601000000.0,18485000000.0,30703000000.0,2.07,7167000000.0,T
2021-12-31,31095000000.0,20081000000.0,4894000000.0,,551622000000.0,183855000000.0,170768000000.0,106230000000.0,19223000000.0,41957000000.0,2.73,7168000000.0,T
2022-03-31,29712000000.0,4810000000.0,5537000000.0,,577195000000.0,186556000000.0,76856000000.0,82494000000.0,17084000000.0,5732000000.0,0.65,7184000000.0,T
2022-06-30,29643000000.0,8967000000.0,4956000000.0,,426433000000.0,135307000000.0,34485000000.0,49189000000.0,4018000000.0,,1.21,7176000000.0,T
2022-09-30,89398000000.0,6026000000.0,16505000000.0,,426463000000.0,139978000000.0,32295000000.0,52257000000.0,2423000000.0,,0.8,7153000000.0,T
2022-12-31,31343000000.0,-8524000000.0,-21092000000.0,,402853000000.0,106457000000.0,33108000000.0,56173000000.0,3701000000.0,,-1.13,7166000000.0,T
2023-03-31,30139000000.0,4228000000.0,6002000000.0,,400873000000.0,108346000000.0,29903000000.0,58150000000.0,2821000000.0,6678000000.0,0.57,7168000000.0,T
2023-06-30,29917000000.0,4489000000.0,6406000000.0,,408453000000.0,116075000000.0,36672000000.0,54159000000.0,9528000000.0,16600000000.0,0.61,7174000000.0,T
2023-09-30,90406000000.0,3495000000.0,18190000000.0,,406698000000.0,117855000000.0,35620000000.0,51684000000.0,7540000000.0,26936000000.0,0.48,7185000000.0,T
2023-12-31,32022000000.0,14400000000.0,5271000000.0,,407060000000.0,117442000000.0,36458000000.0,51127000000.0,6722000000.0,38314000000.0,1.97,7181000000.0,T
2024-03-31,30028000000.0,3445000000.0,5847000000.0,,399428000000.0,118620000000.0,30445000000.0,44834000000.0,3520000000.0,7547000000.0,0.47,7192000000.0,T
2024-06-30,59825000000.0,3597000000.0,11607000000.0,,398026000000.0,119347000000.0,29868000000.0,42429000000.0,3093000000.0,16640000000.0,0.49,7196000000.0,T
2024-09-30,30213000000.0,-174000000.0,2116000000.0,,393719000000.0,116282000000.0,29799000000.0,40658000000.0,2586000000.0,26875000000.0,-0.03,7202000000.0,T
2024-12-31,122336000000.0,10948000000.0,19049000000.0,,394795000000.0,118245000000.0,31168000000.0,46872000000.0,3298000000.0,38771000000.0,1.49,7199000000.0,T
2025-03-31,30626000000.0,4351000000.0,5754000000.0,,397467000000.0,119858000000.0,33780000000.0,47999000000.0,6885000000.0,9049000000.0,0.61,7213000000.0,T
2025-06-30,30847000000.0,4500000000.0,6501000000.0,,405491000000.0,121394000000.0,39306000000.0,48565000000.0,10499000000.0,18812000000.0,0.62,7209000000.0,T
2025-09-30,92182000000.0,18165000000.0,18374000000.0,,423213000000.0,126755000000.0,54579000000.0,53876000000.0,20272000000.0,28964000000.0,2.51,7193000000.0,T
2025-12-31,125648000000.0,21953000000.0,24162000000.0,,420198000000.0,126491000000.0,48732000000.0,53780000000.0,18234000000.0,40284000000.0,3.04,7169000000.0,T
2021-01-30,,90000000.0,,3060635000.0,30813555000.0,5832684000.0,15739337000.0,10803668000.0,10469570000.0,4562000000.0,0.27,1204698124.0,TJX
2021-05-01,,533930000.0,,,30301434000.0,6139214000.0,15016049000.0,9906961000.0,8775485000.0,-432727000.0,0.44,1206386746.0,TJX
2021-07-31,,785681000.0,,,28783446000.0,6406384000.0,13389030000.0,10042058000.0,7106016000.0,946879000.0,1.08,1202980524.0,TJX
2021-10-30,,1023000000.0,,,30070986000.0,6444774000.0,14576110000.0,11328733000.0,6791596000.0,1946933000.0,0.84,1194260626.0,TJX
2022-01-29,,3283000000.0,,,28461458000.0,6002992000.0,13258597000.0,10468140000.0,6227000000.0,3057485000.0,2.7,1181188731.0,TJX
2022-04-30,,587473000.0,,,27710000000.0,5595000000.0,12480000000.0,10019000000.0,4295000000.0,-634000000.0,0.49,1172711116.0,TJX
2022-07-30,,810000000.0,,,27091000000.0,5396649000.0,11835000000.0,10147000000.0,3531000000.0,6000000.0,0.69,1161886769.0,TJX
2022-10-29,,1063000000.0,,,28428000000.0,5665000000.0,12989000000.0,11234000000.0,3364678000.0,1059000000.0,0.91,1156263970.0,TJX
2023-01-28,,3498000000.0,,,28349000000.0,6364000000.0,12456000000.0,10305000000.0,5477000000.0,4084000000.0,2.97,1155437908.0,TJX
2023-04-29,,891000000.0,,,28681000000.0,6422000000.0,12595000000.0,10534000000.0,5025000000.0,745000000.0,0.76,1150179322.0,TJX
2023-07-29,,989000000.0,,,28922000000.0,6608000000.0,12338000000.0,10317000000.0,4550000000.0,2086000000.0,0.85,1144948031.0,TJX
2023-10-28,,1191000000.0,,,30351000000.0,6833000000.0,13806000000.0,11640000000.0,4290000000.0,3257000000.0,2.65,1140732746.0,TJX
2024-02-03,,4474000000.0,,,29747000000.0,7302000000.0,12664000000.0,10451000000.0,5600000000.0,6057000000.0,3.86,1133586545.0,TJX
2024-05-04,,1070000000.0,,,29679000000.0,7502000000.0,12409000000.0,10100000000.0,5059000000.0,737000000.0,0.93,1130829890.0,TJX
2024-08-03,,2169000000.0,,,30555000000.0,7782000000.0,12890000000.0,10621000000.0,5250000000.0,2366000000.0,1.89,1127978175.0,TJX
2024-11-02,,1297000000.0,,,32436000000.0,8173000000.0,14352000000.0,12017000000.0,4718000000.0,3412000000.0,1.14,1124355838.0,TJX
2025-02-01,,4864000000.0,,,31749000000.0,8393000000.0,12991000000.0,11008000000.0,5335000000.0,6116000000.0,4.26,1119333622.0,TJX
2025-05-03,,1036000000.0,,,31858000000.0,8503000000.0,12595000000.0,10827000000.0,4255000000.0,394000000.0,0.92,1115814224.0,TJX
2025-08-02,,1243000000.0,,,32885000000.0,8866000000.0,13278000000.0,11308000000.0,4639000000.0,2185000000.0,1.1,1112799116.0,TJX
2025-11-01,,1442000000.0,,,35188000000.0,9359000000.0,15314000000.0,14001000000.0,4640000000.0,3717000000.0,1.28,1110418570.0,TJX
2021-04-03,,,3049000000.0,,65931000000.0,35058000000.0,17685000000.0,6995000000.0,5583000000.0,1978000000.0,5.88,394000000.0,TMO
2021-07-03,,,2163000000.0,,67698000000.0,36854000000.0,19260000000.0,6925000000.0,7023000000.0,4205000000.0,10.5,393000000.0,TMO
2021-10-02,,,2278000000.0,,73600000000.0,38710000000.0,24724000000.0,7753000000.0,12027000000.0,6855000000.0,4.79,394000000.0,TMO
2021-12-31,,,10028000000.0,,95123000000.0,40793000000.0,20113000000.0,13436000000.0,4477000000.0,9312000000.0,19.46,394000000.0,TMO
2022-04-02,,,2821000000.0,,92747000000.0,40956000000.0,18776000000.0,12070000000.0,2752000000.0,2202000000.0,5.61,392000000.0,TMO
2022-07-02,,,2001000000.0,,90579000000.0,42293000000.0,18100000000.0,10997000000.0,1888000000.0,3730000000.0,9.83,392000000.0,TMO
2022-10-01,,,1710000000.0,,90536000000.0,43549000000.0,19299000000.0,11118000000.0,2919000000.0,5667000000.0,13.62,392000000.0,TMO
2022-12-31,,,8393000000.0,,97154000000.0,43978000000.0,25229000000.0,17010000000.0,8524000000.0,9154000000.0,17.63,392000000.0,TMO
2023-04-01,,,1563000000.0,,94658000000.0,42257000000.0,20209000000.0,15884000000.0,3482000000.0,729000000.0,3.32,386000000.0,TMO
2023-07-01,,,1578000000.0,,94105000000.0,43752000000.0,19995000000.0,14112000000.0,3133000000.0,2269000000.0,3.51,386000000.0,TMO
2023-09-30,,,1864000000.0,,97057000000.0,45328000000.0,23092000000.0,14158000000.0,6151000000.0,4683000000.0,4.42,386000000.0,TMO
2023-12-31,,5995000000.0,6859000000.0,,98726000000.0,46735000000.0,24589000000.0,14012000000.0,8077000000.0,8406000000.0,15.45,386000000.0,TMO
2024-03-30,,,1663000000.0,,97095000000.0,45516000000.0,23640000000.0,13937000000.0,5499000000.0,1251000000.0,3.46,382000000.0,TMO
2024-06-29,,1548000000.0,1820000000.0,,98496000000.0,47432000000.0,25476000000.0,14772000000.0,7073000000.0,3211000000.0,4.04,382000000.0,TMO
2024-09-28,,1630000000.0,1838000000.0,,100364000000.0,48992000000.0,23783000000.0,14601000000.0,4645000000.0,5377000000.0,4.25,382000000.0,TMO
2024-12-31,,6335000000.0,7337000000.0,,97321000000.0,49584000000.0,22137000000.0,13332000000.0,4009000000.0,8667000000.0,16.53,382000000.0,TMO
2025-03-29,,,1716000000.0,,99041000000.0,49390000000.0,23378000000.0,13174000000.0,4134000000.0,723000000.0,3.98,378000000.0,TMO
2025-06-28,,1617000000.0,1834000000.0,,101230000000.0,50512000000.0,24584000000.0,12718000000.0,4576000000.0,2122000000.0,4.28,378000000.0,TMO
2025-09-27,,4740000000.0,5491000000.0,,103020000000.0,51018000000.0,22295000000.0,14888000000.0,1982000000.0,4361000000.0,12.53,378000000.0,TMO
2025-12-31,,6704000000.0,7746000000.0,,110343000000.0,53407000000.0,28707000000.0,15189000000.0,9852000000.0,7818000000.0,17.74,377000000.0,TMO
2021-03-31,,933000000.0,2139000000.0,,203332000000.0,66377000000.0,18779000000.0,19495000000.0,6677000000.0,3661000000.0,0.74,1246773175.0,TMUS
2021-06-30,,1911000000.0,4245000000.0,,204124000000.0,67470000000.0,20570000000.0,21837000000.0,7793000000.0,3779000000.0,1.52,1247920536.0,TMUS
2021-09-30,,691000000.0,1584000000.0,,202125000000.0,68427000000.0,16772000000.0,19247000000.0,4055000000.0,3477000000.0,0.55,1249035065.0,TMUS
2021-12-31,,3024000000.0,6892000000.0,,206563000000.0,69102000000.0,20891000000.0,23499000000.0,6631000000.0,13917000000.0,2.41,1249213681.0,TMUS
2022-03-31,,713000000.0,1806000000.0,,210653000000.0,69976000000.0,17455000000.0,21423000000.0,3245000000.0,3845000000.0,0.57,1253352700.0,TMUS
2022-06-30,,-108000000.0,709000000.0,,209463000000.0,70034000000.0,17476000000.0,20622000000.0,3151000000.0,4209000000.0,-0.09,1254010072.0,TMUS
2022-09-30,,508000000.0,1281000000.0,,213499000000.0,70150000000.0,21427000000.0,26362000000.0,6888000000.0,12445000000.0,0.4,1250104426.0,TMUS
2022-12-31,,2590000000.0,6543000000.0,,211338000000.0,69656000000.0,19067000000.0,24742000000.0,4507000000.0,16781000000.0,2.06,1233960078.0,TMUS
2023-03-31,,1940000000.0,3397000000.0,,210173000000.0,66925000000.0,18876000000.0,23846000000.0,4540000000.0,4051000000.0,1.58,1204696325.0,TMUS
2023-06-30,,2221000000.0,3793000000.0,,210602000000.0,65750000000.0,20237000000.0,24569000000.0,6647000000.0,8406000000.0,1.86,1180398748.0,TMUS
2023-09-30,,2142000000.0,3596000000.0,,208579000000.0,64698000000.0,18669000000.0,21711000000.0,5030000000.0,13700000000.0,1.82,1161979708.0,TMUS
2023-12-31,,8317000000.0,14266000000.0,,207682000000.0,64715000000.0,19015000000.0,20928000000.0,5135000000.0,18559000000.0,6.93,1195807331.0,TMUS
2024-03-31,,2374000000.0,3998000000.0,,206268000000.0,62074000000.0,19295000000.0,20563000000.0,6708000000.0,5084000000.0,2.0,1177240110.0,TMUS
2024-06-30,,2925000000.0,4630000000.0,,208557000000.0,62636000000.0,19297000000.0,23038000000.0,6417000000.0,5521000000.0,2.49,1166772891.0,TMUS
2024-09-30,,3059000000.0,4796000000.0,,210742000000.0,64250000000.0,22531000000.0,20955000000.0,9754000000.0,6139000000.0,2.61,1164613922.0,TMUS
2024-12-31,,11339000000.0,18010000000.0,,208035000000.0,61741000000.0,18404000000.0,20174000000.0,5409000000.0,22293000000.0,9.66,1144579681.0,TMUS
2025-03-31,,2953000000.0,4800000000.0,,214633000000.0,61105000000.0,27441000000.0,23629000000.0,12003000000.0,6847000000.0,2.58,1137339578.0,TMUS
2025-06-30,,3222000000.0,5213000000.0,,212643000000.0,61107000000.0,26772000000.0,22102000000.0,10259000000.0,6992000000.0,2.84,1127450618.0,TMUS
2025-09-30,,8889000000.0,14543000000.0,,217180000000.0,60477000000.0,21703000000.0,24301000000.0,3310000000.0,21296000000.0,7.82,1118506240.0,TMUS
2025-12-31,,10992000000.0,18279000000.0,,219237000000.0,59203000000.0,24461000000.0,24500000000.0,5598000000.0,27950000000.0,9.72,1106930661.0,TMUS
2021-03-31,10389000000.0,438000000.0,594000000.0,2215000000.0,52972000000.0,23017000000.0,24705000000.0,14877000000.0,17141000000.0,1641000000.0,0.39,963000000.0,TSLA
2021-06-30,11958000000.0,1142000000.0,1312000000.0,2884000000.0,55146000000.0,24804000000.0,24693000000.0,16371000000.0,16229000000.0,3765000000.0,1.02,984000000.0,TSLA
2021-09-30,13757000000.0,3198000000.0,3910000000.0,3660000000.0,57834000000.0,27053000000.0,25002000000.0,18051000000.0,16065000000.0,6912000000.0,0.48,1004000000.0,TSLA
2021-12-30,,,,,,,,,,,,1033000000.0,TSLA
2021-12-31,53823000000.0,5519000000.0,6523000000.0,13606000000.0,62131000000.0,30189000000.0,27100000000.0,19705000000.0,17576000000.0,11497000000.0,1.63,1033000000.0,TSLA
2022-03-31,18756000000.0,3318000000.0,3603000000.0,5460000000.0,66038000000.0,34085000000.0,29050000000.0,21455000000.0,17505000000.0,3995000000.0,2.86,1036000000.0,TSLA
2022-06-30,16934000000.0,2259000000.0,6067000000.0,4234000000.0,68513000000.0,36376000000.0,31222000000.0,21821000000.0,18324000000.0,6346000000.0,0.65,1041000000.0,TSLA
2022-09-30,57144000000.0,3292000000.0,3688000000.0,15076000000.0,74426000000.0,39851000000.0,35990000000.0,24611000000.0,19532000000.0,11446000000.0,0.95,3158000000.0,TSLA
2022-12-31,81462000000.0,12556000000.0,13656000000.0,20853000000.0,82338000000.0,44704000000.0,40917000000.0,26709000000.0,16253000000.0,14724000000.0,3.62,3164000000.0,TSLA
2023-03-31,23329000000.0,2513000000.0,2664000000.0,4511000000.0,86833000000.0,48054000000.0,42997000000.0,27436000000.0,16048000000.0,2513000000.0,0.73,3169000000.0,TSLA
2023-06-30,24927000000.0,2703000000.0,5063000000.0,4533000000.0,90591000000.0,51130000000.0,43875000000.0,27592000000.0,15296000000.0,5578000000.0,1.5,3174000000.0,TSLA
2023-09-30,23350000000.0,1853000000.0,1764000000.0,4178000000.0,93941000000.0,53466000000.0,45026000000.0,26640000000.0,15932000000.0,8886000000.0,0.53,3179000000.0,TSLA
2023-12-31,96773000000.0,14997000000.0,8891000000.0,17660000000.0,106618000000.0,62634000000.0,49616000000.0,28748000000.0,16398000000.0,13256000000.0,4.3,3185000000.0,TSLA
2024-03-31,21301000000.0,1129000000.0,1171000000.0,3696000000.0,109226000000.0,64378000000.0,50535000000.0,29453000000.0,11805000000.0,242000000.0,0.41,3189000000.0,TSLA
2024-06-30,25500000000.0,1400000000.0,1605000000.0,4578000000.0,112832000000.0,66468000000.0,52977000000.0,27729000000.0,14635000000.0,3854000000.0,0.81,3194000000.0,TSLA
2024-09-30,25182000000.0,2173000000.0,2717000000.0,4997000000.0,119852000000.0,69931000000.0,56379000000.0,30577000000.0,18111000000.0,10109000000.0,0.62,3207000000.0,TSLA
2024-12-31,97690000000.0,7091000000.0,7076000000.0,17450000000.0,122070000000.0,72913000000.0,58360000000.0,28821000000.0,16139000000.0,14923000000.0,2.04,3216000000.0,TSLA
2025-03-31,19335000000.0,409000000.0,399000000.0,3153000000.0,125111000000.0,74653000000.0,59389000000.0,29753000000.0,16352000000.0,2156000000.0,0.12,3220000000.0,TSLA
2025-06-30,22496000000.0,1172000000.0,923000000.0,3878000000.0,128567000000.0,77314000000.0,61133000000.0,30008000000.0,15587000000.0,4696000000.0,0.33,3224000000.0,TSLA
2025-09-30,69926000000.0,2954000000.0,2946000000.0,12085000000.0,133735000000.0,79970000000.0,64653000000.0,31290000000.0,18289000000.0,10934000000.0,0.84,3324000000.0,TSLA
2025-12-31,94827000000.0,3794000000.0,4355000000.0,17094000000.0,137806000000.0,82137000000.0,68642000000.0,31714000000.0,16513000000.0,14747000000.0,1.08,3751000000.0,TSLA
2021-03-31,70196000000.0,4862000000.0,6739000000.0,,205171000000.0,,59508000000.0,80641000000.0,19955000000.0,6005000000.0,5.08,944000000.0,UNH
2021-06-30,71321000000.0,4266000000.0,5978000000.0,,210292000000.0,,58916000000.0,76557000000.0,19832000000.0,11545000000.0,4.46,943000000.0,UNH
2021-09-30,72337000000.0,4086000000.0,5712000000.0,,213045000000.0,,61610000000.0,79575000000.0,21085000000.0,19125000000.0,4.28,942000000.0,UNH
2021-12-31,287597000000.0,17285000000.0,23970000000.0,,212206000000.0,,61758000000.0,78292000000.0,21375000000.0,22343000000.0,18.08,941000000.0,UNH
2022-03-31,80149000000.0,5027000000.0,6950000000.0,,221238000000.0,,69029000000.0,88170000000.0,25482000000.0,5319000000.0,5.27,939000000.0,UNH
2022-06-30,80332000000.0,5070000000.0,7132000000.0,,230172000000.0,,68356000000.0,88698000000.0,24612000000.0,12190000000.0,5.34,935000000.0,UNH
2022-09-30,80894000000.0,5262000000.0,7462000000.0,,243064000000.0,,82937000000.0,100935000000.0,38845000000.0,30739000000.0,5.55,935000000.0,UNH
2022-12-31,324162000000.0,20120000000.0,28435000000.0,,245705000000.0,,69069000000.0,89237000000.0,23365000000.0,26206000000.0,21.18,934000000.0,UNH
2023-03-31,91931000000.0,5611000000.0,8086000000.0,,283679000000.0,,93895000000.0,116482000000.0,41913000000.0,16327000000.0,5.95,932000000.0,UNH
2023-06-30,92903000000.0,5474000000.0,8057000000.0,,280164000000.0,,89869000000.0,112981000000.0,41813000000.0,27359000000.0,5.82,927000000.0,UNH
2023-09-30,92361000000.0,5841000000.0,8526000000.0,,282063000000.0,,91905000000.0,114179000000.0,38915000000.0,34261000000.0,6.24,925000000.0,UNH
2023-12-31,371622000000.0,22381000000.0,32358000000.0,,273720000000.0,,78437000000.0,99054000000.0,25427000000.0,29068000000.0,23.86,924000000.0,UNH
2024-03-31,99796000000.0,-1409000000.0,7931000000.0,,284210000000.0,,88942000000.0,104431000000.0,28414000000.0,1144000000.0,-1.53,920000000.0,UNH
2024-06-30,98855000000.0,4216000000.0,7875000000.0,,286056000000.0,,92038000000.0,104670000000.0,26286000000.0,7890000000.0,4.54,921000000.0,UNH
2024-09-30,100820000000.0,6055000000.0,8708000000.0,,299309000000.0,,92258000000.0,101565000000.0,32400000000.0,21835000000.0,6.51,923000000.0,UNH
2024-12-31,400278000000.0,14405000000.0,32287000000.0,,298278000000.0,,85779000000.0,103769000000.0,25312000000.0,24204000000.0,15.51,915000000.0,UNH
2025-03-31,109575000000.0,6292000000.0,9119000000.0,,309790000000.0,,96285000000.0,113471000000.0,30717000000.0,5456000000.0,6.85,910000000.0,UNH
2025-06-30,111616000000.0,3406000000.0,5150000000.0,,308573000000.0,,93699000000.0,110781000000.0,28596000000.0,12644000000.0,3.74,905000000.0,UNH
2025-09-30,334352000000.0,12046000000.0,18584000000.0,,315269000000.0,,95067000000.0,115526000000.0,27210000000.0,18589000000.0,13.21,906000000.0,UNH
2025-12-31,447567000000.0,12056000000.0,18964000000.0,,309581000000.0,,90582000000.0,114897000000.0,24365000000.0,19697000000.0,13.23,906000000.0,UNH
2021-03-31,5001000000.0,1341000000.0,1993000000.0,,61793000000.0,16254000000.0,3719000000.0,4871000000.0,1183000000.0,1958000000.0,2.0,665134519.0,UNP
2021-06-30,5504000000.0,1798000000.0,2473000000.0,,62073000000.0,14303000000.0,3764000000.0,4357000000.0,1115000000.0,4219000000.0,2.72,652954892.0,UNP
2021-09-30,5566000000.0,1673000000.0,2432000000.0,,62360000000.0,13917000000.0,3810000000.0,5111000000.0,1194000000.0,6503000000.0,2.57,644407285.0,UNP
2021-12-31,,6523000000.0,9338000000.0,,63525000000.0,14161000000.0,3551000000.0,5744000000.0,960000000.0,9032000000.0,9.95,638841656.0,UNP
2022-03-31,,1630000000.0,2377000000.0,,64051000000.0,11897000000.0,3876000000.0,5462000000.0,909000000.0,2236000000.0,2.57,628202430.0,UNP
2022-06-30,,3465000000.0,4872000000.0,,64440000000.0,12710000000.0,3976000000.0,6002000000.0,788000000.0,4167000000.0,5.5,625168003.0,UNP
2022-09-30,,1895000000.0,2633000000.0,,65343000000.0,11743000000.0,4405000000.0,5712000000.0,1267000000.0,7070000000.0,3.05,615789169.0,UNP
2022-12-31,,6998000000.0,9917000000.0,,65449000000.0,12163000000.0,3952000000.0,5520000000.0,973000000.0,9362000000.0,11.21,612393321.0,UNP
2023-03-31,,1630000000.0,2294000000.0,,65968000000.0,12454000000.0,4058000000.0,6209000000.0,1079000000.0,1840000000.0,2.67,609884944.0,UNP
2023-06-30,,1569000000.0,2204000000.0,,66033000000.0,13194000000.0,3752000000.0,5249000000.0,830000000.0,3858000000.0,2.57,609398738.0,UNP
2023-09-30,,1528000000.0,2177000000.0,,66540000000.0,14004000000.0,3813000000.0,5304000000.0,750000000.0,5984000000.0,2.51,,UNP
2023-12-31,,6379000000.0,9082000000.0,,67132000000.0,14788000000.0,4148000000.0,5106000000.0,1055000000.0,8379000000.0,10.45,609703814.0,UNP
2024-03-31,,1641000000.0,2372000000.0,,67266000000.0,15665000000.0,4194000000.0,4534000000.0,925000000.0,2122000000.0,2.69,610088307.0,UNP
2024-06-30,,1673000000.0,2400000000.0,,67817000000.0,16489000000.0,4498000000.0,4287000000.0,1137000000.0,4033000000.0,2.74,609727377.0,UNP
2024-09-30,,1671000000.0,2416000000.0,,67570000000.0,16584000000.0,4149000000.0,5366000000.0,947000000.0,6684000000.0,2.75,606908876.0,UNP
2024-12-31,,6747000000.0,9713000000.0,,67715000000.0,16890000000.0,4021000000.0,5254000000.0,1016000000.0,9346000000.0,11.09,604241260.0,UNP
2025-03-31,,1626000000.0,2371000000.0,,68492000000.0,16039000000.0,4539000000.0,6222000000.0,1411000000.0,2210000000.0,2.7,598992024.0,UNP
2025-06-30,,1876000000.0,2525000000.0,,68576000000.0,16258000000.0,4183000000.0,6452000000.0,1060000000.0,4543000000.0,3.15,593009409.0,UNP
2025-09-30,,5290000000.0,7445000000.0,,68647000000.0,17304000000.0,3904000000.0,5220000000.0,808000000.0,7065000000.0,8.87,593127096.0,UNP
2025-12-31,,7138000000.0,9846000000.0,,69698000000.0,18467000000.0,4555000000.0,5014000000.0,1266000000.0,9290000000.0,11.98,593245884.0,UNP
2021-03-31,,6152000000.0,7425000000.0,,80195000000.0,,26901000000.0,12711000000.0,16494000000.0,6842000000.0,,,V
2021-06-30,,2575000000.0,4064000000.0,,82671000000.0,,28042000000.0,14023000000.0,18034000000.0,11256000000.0,,,V
2021-09-30,,12311000000.0,15804000000.0,,82896000000.0,,27607000000.0,15739000000.0,16487000000.0,15227000000.0,,,V
2021-12-31,,3959000000.0,4776000000.0,,81929000000.0,,25906000000.0,18568000000.0,14720000000.0,4232000000.0,,,V
2022-03-31,,7606000000.0,9578000000.0,,81808000000.0,,24091000000.0,18702000000.0,12299000000.0,7721000000.0,,,V
2022-06-30,,3411000000.0,4148000000.0,,85410000000.0,,28971000000.0,20309000000.0,14047000000.0,12973000000.0,,,V
2022-09-30,,14957000000.0,18813000000.0,,85501000000.0,,30205000000.0,20853000000.0,15689000000.0,18849000000.0,,,V
2022-12-31,,4179000000.0,5090000000.0,,85387000000.0,,27859000000.0,19353000000.0,13334000000.0,4171000000.0,,,V
2023-03-31,,8436000000.0,10426000000.0,,86755000000.0,,28657000000.0,19097000000.0,13842000000.0,8031000000.0,,,V
2023-06-30,,4156000000.0,5024000000.0,,89234000000.0,,31670000000.0,21230000000.0,15590000000.0,13828000000.0,,,V
2023-09-30,,17273000000.0,21000000000.0,,90499000000.0,,33532000000.0,23098000000.0,16286000000.0,20755000000.0,,,V
2023-12-31,,4890000000.0,5954000000.0,,91409000000.0,,32732000000.0,22634000000.0,13591000000.0,3614000000.0,,,V
2024-03-31,,9553000000.0,11308000000.0,,92399000000.0,,32775000000.0,23443000000.0,12993000000.0,8152000000.0,,,V
2024-06-30,,4872000000.0,5938000000.0,,91040000000.0,,31039000000.0,22612000000.0,12947000000.0,13286000000.0,,,V
2024-09-30,,19743000000.0,23595000000.0,,94511000000.0,,34033000000.0,26517000000.0,11975000000.0,19950000000.0,,,V
2024-12-31,,5119000000.0,6234000000.0,,91888000000.0,,32622000000.0,29091000000.0,12367000000.0,5396000000.0,,,V
2025-03-31,,4577000000.0,5435000000.0,,92853000000.0,,32934000000.0,30381000000.0,11734000000.0,10091000000.0,,,V
2025-06-30,,5272000000.0,6177000000.0,,100024000000.0,,38398000000.0,34427000000.0,17092000000.0,16821000000.0,,,V
2025-09-30,,20058000000.0,23994000000.0,,99627000000.0,,37766000000.0,35048000000.0,17164000000.0,23059000000.0,,,V
2025-12-31,,5853000000.0,6737000000.0,,96814000000.0,,34997000000.0,31491000000.0,14756000000.0,6780000000.0,,,V
2021-03-31,,-704000000.0,-666000000.0,,53614000000.0,17801000000.0,17591000000.0,12307000000.0,2254000000.0,-52000000.0,-1.73,407000000.0,VLO
2021-06-30,,162000000.0,509000000.0,,55456000000.0,17651000000.0,19372000000.0,14214000000.0,3572000000.0,1956000000.0,0.39,407000000.0,VLO
2021-09-30,,463000000.0,693000000.0,,54691000000.0,17476000000.0,18790000000.0,14313000000.0,3498000000.0,3405000000.0,1.13,407000000.0,VLO
2021-12-31,,930000000.0,2130000000.0,,57888000000.0,18430000000.0,21165000000.0,16851000000.0,4122000000.0,5859000000.0,2.27,407000000.0,VLO
2022-03-31,,905000000.0,1384000000.0,,60402000000.0,18821000000.0,23313000000.0,19785000000.0,2638000000.0,588000000.0,2.21,408000000.0,VLO
2022-06-30,,5598000000.0,7603000000.0,,64345000000.0,20969000000.0,27409000000.0,21969000000.0,5392000000.0,6433000000.0,13.74,406000000.0,VLO
2022-09-30,,2817000000.0,3792000000.0,,59329000000.0,21912000000.0,22696000000.0,17237000000.0,3969000000.0,8478000000.0,7.19,390000000.0,VLO
2022-12-31,,11528000000.0,15690000000.0,,60982000000.0,23561000000.0,24133000000.0,17461000000.0,4862000000.0,12574000000.0,29.04,395000000.0,VLO
2023-03-31,,3067000000.0,4043000000.0,,60177000000.0,24977000000.0,23335000000.0,15365000000.0,5521000000.0,3170000000.0,8.29,369000000.0,VLO
2023-06-30,,1944000000.0,2759000000.0,,60667000000.0,25851000000.0,23695000000.0,14948000000.0,5075000000.0,4682000000.0,5.4,363000000.0,VLO
2023-09-30,,2622000000.0,3503000000.0,,63175000000.0,25975000000.0,26577000000.0,17592000000.0,5831000000.0,7990000000.0,7.49,349000000.0,VLO
2023-12-31,,8835000000.0,11858000000.0,,63056000000.0,26346000000.0,26221000000.0,16802000000.0,5424000000.0,9229000000.0,24.92,353000000.0,VLO
2024-03-31,,1245000000.0,1679000000.0,,62574000000.0,26057000000.0,25674000000.0,16149000000.0,4917000000.0,1846000000.0,3.75,331000000.0,VLO
2024-06-30,,880000000.0,1221000000.0,,63615000000.0,25443000000.0,27115000000.0,18318000000.0,5246000000.0,4318000000.0,2.71,327000000.0,VLO
2024-09-30,,364000000.0,507000000.0,,60382000000.0,25253000000.0,23976000000.0,15298000000.0,5184000000.0,5613000000.0,1.14,318000000.0,VLO
2024-12-31,,2770000000.0,3755000000.0,,60143000000.0,24512000000.0,23737000000.0,15495000000.0,4657000000.0,6683000000.0,8.58,322000000.0,VLO
