WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2022-04-15,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30959302482.958454,3900319446.4543424,5723947635.457994,9663050484.132233,94544578936.8682,273537599934.25018,99687033857.65633,25348689321.488792,29343529847.634396
2022-04-22,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30908025932.03619,4081752534.412676,5797025442.78359,9838799321.41315,94469847919.1297,273218775428.85342,99648142780.77173,25293758670.454845,29163934803.427284
2022-04-29,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30842660971.066723,4251863771.60919,5867405491.37173,9998395201.552807,94382028913.41368,272859810787.1884,99598392165.51944,25217841080.22185,28975003078.250317
2022-05-06,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30765605188.715405,4399275087.606939,5935012467.371023,10131111609.087847,94271566171.82329,272455913143.315,99538091360.98006,25124584002.279713,28781162145.38826
2022-05-13,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30679256173.647583,4512608411.968981,5999771056.930078,10226222028.554922,94128903946.46165,272002289631.29297,99467549716.23416,25017634888.11831,28586839478.125866
2022-05-20,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30586011514.528606,4580485674.258367,6061605946.197505,10272999944.490683,93944486489.43195,271494147385.18213,99387076580.3623,24900641189.227535,28396462549.747913
2022-05-27,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30488268800.023823,4591528804.038153,6120441821.321915,10260718841.431776,93708758052.8373,270926693539.04227,99296981302.44516,24777250357.097286,28214458833.539154
2022-06-03,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30388425618.798584,4534359730.871394,6176203368.451914,10178652203.914856,93412162888.78084,270295135226.93314,99197573231.56323,24651109843.21744,28045255802.784355
2022-06-10,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30288879559.51823,4397600384.321144,6228815273.736113,10016073516.476566,93045145249.36575,269594679582.91455,99089161716.79718,24525867099.077904,27893280930.768272
2022-06-17,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30192028210.848118,4169872693.950459,6278202223.32312,9762256263.65356,92598149386.69513,268820533741.0463,98972056107.22754,24405169576.16856,27762961690.775677
